,Unnamed: 0,raw_header,reuters_url,article_publish_date,processed_header,neg,neu,pos,compound
856,856,"For Warren Buffett, sinking Apple shares a wish come true",https://www.reuters.com/article/us-apple-stocks-berkshire/for-warren-buffett-sinking-apple-shares-a-wish-come-true-idUSKCN1OX05Y,2 years ago,"For Warren Buffett, sinking Apple shares a wish come true",0.0,0.476,0.524,0.7717
857,857,"For Warren Buffett, sinking Apple shares a wish come true",https://www.reuters.com/article/apple-stocks-berkshire/for-warren-buffett-sinking-apple-shares-a-wish-come-true-idUSL1N1Z301I,2 years ago,"For Warren Buffett, sinking Apple shares a wish come true",0.0,0.476,0.524,0.7717
858,858,"Wall Street ekes out gain, Apple cuts revenue forecast after the bell",https://www.reuters.com/article/us-usa-stocks/wall-street-ekes-out-gain-apple-cuts-revenue-forecast-after-the-bell-idUSKCN1OW0WY,2 years ago,"Wall Street ekes out gain, Apple cuts revenue forecast after the bell",0.141,0.641,0.218,0.296
859,859,"GLOBAL MARKETS-Shares skid as Apple warning stokes growth fears, 'flash crash' sweeps currencies",https://www.reuters.com/article/global-markets/global-markets-shares-skid-as-apple-warning-stokes-growth-fears-flash-crash-sweeps-currencies-idUSL3N1Z3032,2 years ago,"Shares skid as Apple warning stokes growth fears, 'flash crash' sweeps currencies",0.401,0.355,0.244,-0.4767
860,860,Breakingviews - Apple sales warning is a Chinese joint venture,https://www.reuters.com/article/us-apple-forecast-breakingviews/breakingviews-apple-sales-warning-is-a-chinese-joint-venture-idUSKCN1OW1TZ,2 years ago,Apple sales warning is a Chinese joint venture,0.255,0.745,0.0,-0.34
861,861,"Global growth worries, higher oil flatten yield curve",https://www.reuters.com/article/us-usa-bonds/global-growth-worries-higher-oil-flatten-yield-curve-idUSKCN1OW157,2 years ago,"Global growth worries, higher oil flatten yield curve",0.246,0.526,0.228,-0.0516
862,862,Apple lowers quarterly revenue forecast,https://www.reuters.com/article/apple-forecast/apple-lowers-quarterly-revenue-forecast-idUSL3N1Z236S,2 years ago,Apple lowers quarterly revenue forecast,0.273,0.727,0.0,-0.128
863,863,Exclusive: Foxconn to begin assembling top-end Apple iPhones in India in 2019 - source,https://www.reuters.com/article/us-apple-india-exclusive/exclusive-foxconn-to-begin-assembling-top-end-apple-iphones-in-india-in-2019-source-idUSKCN1OQ0M6,2 years ago,Foxconn to begin assembling top-end Apple iPhones in India in 2019 - source,0.0,1.0,0.0,0.0
864,864,Apple to pull some iPhones in Germany as Qualcomm extends global wins,https://www.reuters.com/article/us-apple-qualcomm-court/apple-to-pull-some-iphones-in-germany-as-qualcomm-extends-global-wins-idUSKCN1OJ1RJ,2 years ago,Apple to pull some iPhones in Germany as Qualcomm extends global wins,0.0,0.658,0.342,0.6369
865,865,Apple changes how it reports U.S. national security requests,https://www.reuters.com/article/us-apple-security/apple-changes-how-it-reports-u-s-national-security-requests-idUSKCN1OJ2R0,2 years ago,Apple changes how it reports U.S. national security requests,0.0,0.769,0.231,0.34
866,866,German court rules Apple infringed Qualcomm patent,https://www.reuters.com/article/us-apple-qualcomm-court-correction/german-court-rules-apple-infringed-qualcomm-patent-idUSKCN1OJ24W,2 years ago,German court rules Apple infringed Qualcomm patent,0.0,1.0,0.0,0.0
867,867,RPT-German court rules Apple infringed Qualcomm patent,https://www.reuters.com/article/apple-qualcomm-court/rpt-german-court-rules-apple-infringed-qualcomm-patent-idUSL8N1YP4MK,2 years ago,German court rules Apple infringed Qualcomm patent,0.0,1.0,0.0,0.0
868,868,"Qualcomm says Apple violating Chinese court order, despite new software",https://www.reuters.com/article/apple-qualcomm-int/qualcomm-says-apple-violating-chinese-court-order-despite-new-software-idUSKBN1OH06B,2 years ago,"Qualcomm says Apple violating Chinese court order, despite new software",0.28,0.72,0.0,-0.5423
869,869,Switzerland says Apple pledges to fix disruptions to rival payment app,https://www.reuters.com/article/us-swiss-competition/switzerland-says-apple-pledges-to-fix-disruptions-to-rival-payment-app-idUSKBN1OH0J1,2 years ago,Switzerland says Apple pledges to fix disruptions to rival payment app,0.194,0.806,0.0,-0.34
870,870,"UPDATE 1-Qualcomm says Apple violating Chinese court order, despite new software",https://www.reuters.com/article/apple-qualcomm/update-1-qualcomm-says-apple-violating-chinese-court-order-despite-new-software-idUSL1N1YN02O,2 years ago,"Qualcomm says Apple violating Chinese court order, despite new software",0.28,0.72,0.0,-0.5423
871,871,"Qualcomm says Apple violating Chinese court order, despite new software",https://www.reuters.com/article/apple-qualcomm/qualcomm-says-apple-violating-chinese-court-order-despite-new-software-idUSL1N1YN01R,2 years ago,"Qualcomm says Apple violating Chinese court order, despite new software",0.28,0.72,0.0,-0.5423
872,872,Foxconn not in settlement talks with Qualcomm in Apple battle: attorney,https://www.reuters.com/article/us-apple-qualcomm/foxconn-not-in-settlement-talks-with-qualcomm-in-apple-battle-attorney-idUSKBN1OG0AW,2 years ago,Foxconn not in settlement talks with Qualcomm in Apple battle: attorney,0.206,0.794,0.0,-0.3818
873,873,Foxconn not in settlement talks with Qualcomm in Apple battle -attorney,https://www.reuters.com/article/apple-qualcomm/foxconn-not-in-settlement-talks-with-qualcomm-in-apple-battle-attorney-idUSL1N1YL08Y,2 years ago,Foxconn not in settlement talks with Qualcomm in Apple battle -attorney,0.206,0.794,0.0,-0.3818
874,874,Apple to push software update in China as Qualcomm case threatens sales ban,https://www.reuters.com/article/us-apple-qualcomm-china/apple-to-push-software-update-in-china-as-qualcomm-case-threatens-sales-ban-idUSKBN1OD0B1,2 years ago,Apple to push software update in China as Qualcomm case threatens sales ban,0.36,0.64,0.0,-0.7351
875,875,Apple China says it will push software update in bid to resolve Qualcomm case,https://www.reuters.com/article/apple-qualcomm-china/apple-china-says-it-will-push-software-update-in-bid-to-resolve-qualcomm-case-idUSB9N1NF01S,2 years ago,Apple China says it will push software update in bid to resolve Qualcomm case,0.0,0.833,0.167,0.3818
876,876,"Apple plans new $1 billion campus for Austin, Texas",https://www.reuters.com/article/us-apple-expansion/apple-plans-new-1-billion-campus-for-austin-texas-idUSKBN1OC0S9,2 years ago,"Apple plans new $1 billion campus for Austin, Texas",0.0,1.0,0.0,0.0
877,877,"Qualcomm to file suits in Chinese courts to ban iPhone XS, XR sales",https://www.reuters.com/article/us-qualcomm-apple/qualcomm-to-file-suits-in-chinese-courts-to-ban-iphone-xs-xr-sales-idUSKBN1OC1PL,2 years ago,"Qualcomm to file suits in Chinese courts to ban iPhone XS, XR sales",0.231,0.769,0.0,-0.5574
878,878,Qualcomm to file suits in Chinese courts to ban sales of iPhone XS and XR - FT,https://www.reuters.com/article/qualcomm-apple/qualcomm-to-file-suits-in-chinese-courts-to-ban-sales-of-iphone-xs-and-xr-ft-idUSL3N1YI3VU,2 years ago,Qualcomm to file suits in Chinese courts to ban sales of iPhone XS and XR - FT,0.184,0.816,0.0,-0.5574
879,879,Apple to build new $1 bln campus in Texas,https://www.reuters.com/article/apple-expansion/apple-to-build-new-1-bln-campus-in-texas-idUSL3N1YI2VZ,2 years ago,Apple to build new $1 bln campus in Texas,0.0,1.0,0.0,0.0
880,880,U.S. tribunal to review ruling on Qualcomm request for iPhone ban,https://www.reuters.com/article/us-apple-qualcomm-itc/u-s-tribunal-to-review-ruling-on-qualcomm-request-for-iphone-ban-idUSKBN1OC016,2 years ago,U.S. tribunal to review ruling on Qualcomm request for iPhone ban,0.265,0.735,0.0,-0.5574
881,881,Apple launches payments service in Germany following delay,https://www.reuters.com/article/us-apple-germany/apple-launches-payments-service-in-germany-following-delay-idUSKBN1OA0JJ,2 years ago,Apple launches payments service in Germany following delay,0.247,0.753,0.0,-0.3182
882,882,China court bans sales of older iPhone models in Apple-Qualcomm global battle,https://www.reuters.com/article/us-qualcomm-apple/china-court-bans-sales-of-older-iphone-models-in-apple-qualcomm-global-battle-idUSKBN1O91LD,2 years ago,China court bans sales of older iPhone models in Apple-Qualcomm global battle,0.191,0.809,0.0,-0.3818
883,883,EU's Vestager may investigate Apple Pay if there are formal complaints,https://www.reuters.com/article/us-eu-antitrust/eus-vestager-may-investigate-apple-pay-if-there-are-formal-complaints-idUSKBN1O91Q5,2 years ago,EU's Vestager may investigate Apple Pay if there are formal complaints,0.313,0.687,0.0,-0.4767
884,884,US STOCKS SNAPSHOT-Wall Street opens lower as Apple weighs,https://www.reuters.com/article/usa-stocks/us-stocks-snapshot-wall-street-opens-lower-as-apple-weighs-idUSL3N1YF48G,2 years ago,Wall Street opens lower as Apple weighs,0.268,0.732,0.0,-0.296
885,885,Deep losses leave Big Tech with small earnings multiples,https://www.reuters.com/article/us-usa-stocks-earnings-faangs/deep-losses-leave-big-tech-with-small-earnings-multiples-idUSKBN1O91C3,2 years ago,Deep losses leave Big Tech with small earnings multiples,0.358,0.642,0.0,-0.4404
886,886,Qualcomm wins import ban against several Apple iPhones in China,https://www.reuters.com/article/qualcomm-apple/qualcomm-wins-import-ban-against-several-apple-iphones-in-china-idUSL1N1YF0EV,2 years ago,Qualcomm wins import ban against several Apple iPhones in China,0.235,0.523,0.242,0.0258
887,887,Apple supplier Lumentum gets China approval for Oclaro deal,https://www.reuters.com/article/us-oclaro-m-a-lumentum-hldg/apple-supplier-lumentum-gets-china-approval-for-oclaro-deal-idUSKBN1O51GW,2 years ago,Apple supplier Lumentum gets China approval for Oclaro deal,0.0,0.721,0.279,0.4767
888,888,Apple supplier Lumentum receives China approval for Oclaro deal,https://www.reuters.com/article/oclaro-ma-lumentum-hldg/apple-supplier-lumentum-receives-china-approval-for-oclaro-deal-idUSL4N1YB485,2 years ago,Apple supplier Lumentum receives China approval for Oclaro deal,0.0,0.721,0.279,0.4767
889,889,Apple assembler Foxconn considering iPhone factory in Vietnam -state media,https://www.reuters.com/article/us-foxconn-iphone-vietnam/apple-assembler-foxconn-considering-iphone-factory-in-vietnam-state-media-idUSKBN1O3128,2 years ago,Apple assembler Foxconn considering iPhone factory in Vietnam -state media,0.0,1.0,0.0,0.0
890,890,Amazon briefly edges out Apple for most valuable company,https://www.reuters.com/article/us-usa-stocks-amazon/amazon-briefly-edges-out-apple-for-most-valuable-company-idUSKBN1O228J,2 years ago,Amazon briefly edges out Apple for most valuable company,0.0,0.579,0.421,0.624
891,891,"Sharp Corp lays off 3,000 foreign staff, moves production to China - Nikkei",https://www.reuters.com/article/sharp-job-cuts/sharp-corp-lays-off-3000-foreign-staff-moves-production-to-china-nikkei-idUSL4N1Y85J8,2 years ago,"Sharp Corp lays off 3,000 foreign staff, moves production to China - Nikkei",0.0,1.0,0.0,0.0
892,892,Amazon.com briefly becomes Wall Street's most valuable company,https://www.reuters.com/article/usa-stocks-amazon/amazon-com-briefly-becomes-wall-streets-most-valuable-company-idUSL1N1Y81AM,2 years ago,Amazon.com briefly becomes Wall Street's most valuable company,0.0,0.674,0.326,0.5256
893,893,"Verizon, Samsung to release 5G smartphones in U.S. in 2019",https://www.reuters.com/article/us-verizon-samsung-5g/verizon-samsung-to-release-5g-smartphones-in-u-s-in-2019-idUSKBN1O21H2,2 years ago,"Verizon, Samsung to release 5G smartphones in U.S. in 2019",0.0,1.0,0.0,0.0
894,894,"CORRECTED-Verizon, Samsung to release 5G smartphones in U.S. in 2019",https://www.reuters.com/article/verizon-samsung-5g/corrected-verizon-samsung-to-release-5g-smartphones-in-u-s-in-2019-idUSL4N1Y843H,2 years ago,"Verizon, Samsung to release 5G smartphones in U.S. in 2019",0.0,1.0,0.0,0.0
895,895,Microsoft's market value overtakes Apple's to close out week,https://www.reuters.com/article/us-usa-stocks-microsoft-apple/microsofts-market-value-overtakes-apples-to-close-out-week-idUSKCN1NZ2RP,2 years ago,Microsoft's market value overtakes Apple's to close out week,0.0,0.769,0.231,0.34
896,896,Amazon to allow Apple Music on its Echo speakers,https://www.reuters.com/article/us-amazon-com-apple/amazon-to-allow-apple-music-on-its-echo-speakers-idUSKCN1NZ1LV,2 years ago,Amazon to allow Apple Music on its Echo speakers,0.0,0.66,0.34,0.3818
897,897,"Apple's iPhone XR is company's best-selling model, executive says",https://www.reuters.com/article/us-apple-iphone/apples-iphone-xr-is-companys-best-selling-model-executive-says-idUSKCN1NX2QS,2 years ago,"Apple's iPhone XR is company's best-selling model, executive says",0.0,1.0,0.0,0.0
898,898,Microsoft's stock market value pulls ahead of Apple's,https://www.reuters.com/article/us-usa-stocks-microsoft-apple/microsofts-stock-market-value-pulls-ahead-of-apples-idUSKCN1NX2G3,2 years ago,Microsoft's stock market value pulls ahead of Apple's,0.0,0.745,0.255,0.34
899,899,Microsoft's stock market value pulls ahead of Apple's,https://www.reuters.com/article/usa-stocks-microsoft-apple/microsofts-stock-market-value-pulls-ahead-of-apples-idUSL2N1Y31G2,2 years ago,Microsoft's stock market value pulls ahead of Apple's,0.0,0.745,0.255,0.34
900,900,Microsoft's stock market value catches up with Apple,https://www.reuters.com/article/us-usa-stocks-apple-microsoft/microsofts-stock-market-value-catches-up-with-apple-idUSKCN1NV2GQ,2 years ago,Microsoft's stock market value catches up with Apple,0.0,0.745,0.255,0.34
901,901,Microsoft's stock market value catches up with Apple,https://www.reuters.com/article/usa-stocks-apple-microsoft/microsofts-stock-market-value-catches-up-with-apple-idUSL2N1Y1192,2 years ago,Microsoft's stock market value catches up with Apple,0.0,0.745,0.255,0.34
902,902,U.S. top court leans towards allowing Apple App Store antitrust suit,https://www.reuters.com/article/us-usa-court-apple/u-s-top-court-leans-towards-allowing-apple-app-store-antitrust-suit-idUSKCN1NV175,2 years ago,U.S. top court leans towards allowing Apple App Store antitrust suit,0.0,0.847,0.153,0.2023
903,903,U.S. Supreme Court weighs antitrust dispute over Apple App Store,https://www.reuters.com/article/usa-court-apple/u-s-supreme-court-weighs-antitrust-dispute-over-apple-app-store-idUSL2N1XW119,2 years ago,U.S. Supreme Court weighs antitrust dispute over Apple App Store,0.189,0.559,0.252,0.2263
904,904,Luxury goods group Kering steps up digital strategy with new Apple deals,https://www.reuters.com/article/kering-strategy/luxury-goods-group-kering-steps-up-digital-strategy-with-new-apple-deals-idUSFWN1XW00R,2 years ago,Luxury goods group Kering steps up digital strategy with new Apple deals,0.0,1.0,0.0,0.0
905,905,How much for that app? U.S. top court hears Apple antitrust dispute,https://www.reuters.com/article/us-usa-court-apple/how-much-for-that-app-u-s-top-court-hears-apple-antitrust-dispute-idUSKCN1NU0JV,2 years ago,How much for that app? U.S. top court hears Apple antitrust dispute,0.186,0.69,0.124,-0.2263
906,906,Top Japanese wireless carriers plan to cut iPhone XR price: WSJ,https://www.reuters.com/article/us-apple-iphones-japan/top-japanese-wireless-carriers-plan-to-cut-iphone-xr-price-wsj-idUSKCN1NR0Z1,2 years ago,Top Japanese wireless carriers plan to cut iPhone XR price: WSJ,0.163,0.698,0.14,-0.0772
907,907,Apple supplier Foxconn seeks to cut costs in 2019: Bloomberg,https://www.reuters.com/article/us-hon-hai-forecast-apple/apple-supplier-foxconn-seeks-to-cut-costs-in-2019-bloomberg-idUSKCN1NQ1G5,2 years ago,Apple supplier Foxconn seeks to cut costs in 2019: Bloomberg,0.189,0.811,0.0,-0.2732
908,908,"US STOCKS SNAPSHOT-Wall Street opens higher as oil prices, tech stocks recover",https://www.reuters.com/article/usa-stocks/us-stocks-snapshot-wall-street-opens-higher-as-oil-prices-tech-stocks-recover-idUSL4N1XW48B,2 years ago,"Wall Street opens higher as oil prices, tech stocks recover",0.0,1.0,0.0,0.0
909,909,"Best Buy boosts profit forecast, cautious on holiday earnings",https://www.reuters.com/article/us-best-buy-results/best-buy-boosts-profit-forecast-cautious-on-holiday-earnings-idUSKCN1NP1BH,2 years ago,"Best Buy boosts profit forecast, cautious on holiday earnings",0.08,0.229,0.691,0.8934
